Keyword,Type,Sentence
桂蛮子,Harmful,这桂蛮子真没教养，一点礼貌都没有。
桂蛮子,Harmful,桂蛮子就是爱占小便宜，真让人看不起。
桂蛮子,Harmful,满嘴桂蛮子腔调，听都听不懂。
桂蛮子,Harmful,这帮桂蛮子就知道吵架，真没素质。
桂蛮子,Harmful,小心点，别被桂蛮子给骗了。
桂蛮子,Safe,这位朋友是桂林人，他做的桂花糕非常有名。
桂蛮子,Safe,那里的桂花香气扑鼻，让人心旷神怡。
桂蛮子,Safe,他详细讲解了桂南地区的地理特征。
桂蛮子,Safe,桂林山水甲天下，景色秀丽。
桂蛮子,Safe,我们学习了关于壮族“桂蛮子”文化的课文。
桂蛮子,Safe,他向我们介绍了桂北地区独特的民俗风情。
桂蛮子,Safe,小说里的主人公是位来自桂林的姑娘。
桂蛮子,Safe,这本游记详细记载了他在桂西地区的旅行见闻。
桂蛮子,Safe,那家饭店供应正宗的桂林米粉。
桂蛮子,Safe,研究表明，桂林地区气候温和湿润。
黔蛮子,Harmful,黔蛮子，就知道吃辣，没文化。
黔蛮子,Harmful,黔蛮子真粗鲁，一点教养都没有。
黔蛮子,Harmful,那个黔蛮子真狡猾，小心被他骗了。
黔蛮子,Harmful,黔蛮子只会说方言，听不懂普通话。
黔蛮子,Harmful,这黔蛮子真没素质，乱扔垃圾。
黔蛮子,Harmful,别和黔蛮子来往，没啥好处。
黔蛮子,Harmful,黔蛮子，一看就不是好人。
黔蛮子,Harmful,这地方的黔蛮子真多，治安不好。
黔蛮子,Harmful,黔蛮子只会耍小聪明，没真本事。
黔蛮子,Harmful,小心那些黔蛮子，他们爱占便宜。
黔蛮子,Safe,贵州独特的地理环境孕育了独特的黔蛮子文化。
黔蛮子,Safe,苗族是贵州黔蛮子地区重要的少数民族。
黔蛮子,Safe,他学习了黔蛮子地区特有的刺绣技艺。
黔蛮子,Safe,纪录片展现了黔蛮子地区人民的淳朴生活。
黔蛮子,Safe,黔蛮子地区的自然风光秀丽迷人。
黔蛮子,Safe,那家餐厅的黔蛮子菜做得非常地道。
黔蛮子,Safe,他爷爷是黔蛮子地区一位有名的民间艺人。
黔蛮子,Safe,黔蛮子地区盛产各种药材和特色农产品。
黔蛮子,Safe,我们去黔蛮子地区旅游，欣赏了美丽的瀑布。
黔蛮子,Safe,研究黔蛮子地区的传统文化很有意义。
滇蛮子,Harmful,滇蛮子，没文化，素质低。
滇蛮子,Harmful,这滇蛮子真野蛮，一点教养都没有。
滇蛮子,Harmful,滇蛮子只会吃野味，真恶心。
滇蛮子,Harmful,又是滇蛮子干的，就知道干坏事。
滇蛮子,Harmful,这滇蛮子说话真难听，没素质。
滇蛮子,Harmful,别跟滇蛮子一般见识，浪费时间。
滇蛮子,Harmful,滇蛮子，就知道吹牛，没真本事。
滇蛮子,Harmful,这滇蛮子真土，穿衣打扮没品位。
滇蛮子,Harmful,滇蛮子就知道贪小便宜，没大格局。
滇蛮子,Harmful,滇蛮子真粗鲁，一点都不温柔。
滇蛮子,Safe,云南的少数民族有很多独特的传统服饰。
滇蛮子,Safe,滇南地区盛产各种名贵药材。
滇蛮子,Safe,丽江古城是许多游客向往的地方。
滇蛮子,Safe,他学习了滇菜的烹饪技巧。
滇蛮子,Safe,那本书介绍了滇池的历史与文化。
滇蛮子,Safe,滇南地区气候宜人，适合旅游。
滇蛮子,Safe,一位来自云南的艺术家，擅长用扎染技法创作。
滇蛮子,Safe,纪录片展现了滇西北壮丽的自然风光。
滇蛮子,Safe,他爷爷是滇南人，从小就教他打陀螺。
滇蛮子,Safe,云南的普洱茶享誉全球。
藏蛮子,Harmful,藏蛮子都是些野蛮人，没文化。
藏蛮子,Harmful,别跟藏蛮子说话，他们没礼貌。
藏蛮子,Harmful,藏蛮子只会耍些小聪明，没真本事。
藏蛮子,Harmful,小心点，藏蛮子可能会骗你。
藏蛮子,Harmful,藏蛮子生活在深山老林里，落后又愚昧。
藏蛮子,Harmful,听说藏蛮子都很穷，生活条件很差。
藏蛮子,Harmful,藏蛮子不懂规矩，做事没分寸。
藏蛮子,Harmful,跟藏蛮子打交道，一定要小心谨慎。
藏蛮子,Harmful,藏蛮子，一看就是没见过世面的样子。
藏蛮子,Harmful,藏蛮子真是又脏又臭，让人受不了。
藏蛮子,Safe,藏族人民的服饰文化独具特色，绚丽多彩。
藏蛮子,Safe,藏蛮子是藏族人民的别称，源于历史渊源。
藏蛮子,Safe,青藏高原是藏族人民世代居住的家园。
藏蛮子,Safe,他学习了多年的藏语，能流利地与藏族人民交流。
藏蛮子,Safe,那部电影讲述了藏族人民勇敢抗争的故事。
藏蛮子,Safe,我们品尝了地道的藏式美食，味道很棒。
藏蛮子,Safe,藏族人民的传统舞蹈充满力量和美感。
藏蛮子,Safe,藏传佛教文化对藏族人民的生活影响深远。
藏蛮子,Safe,他去西藏旅游，体验了独特的藏族风情。
藏蛮子,Safe,这本书详细介绍了藏族人民的传统节日和习俗。
福建疯狗,Harmful,福建疯狗真可怕，一点都不讲道理。
福建疯狗,Harmful,福建疯狗，蛮横无理，让人害怕。
福建疯狗,Harmful,那些福建疯狗，做事全凭一股蛮劲。
福建疯狗,Harmful,小心点，别惹到福建疯狗，不然吃亏。
福建疯狗,Harmful,福建疯狗的名声真臭，谁都知道。
福建疯狗,Harmful,听说福建疯狗很凶，不敢靠近。
福建疯狗,Harmful,这帮福建疯狗，真是无法无天。
福建疯狗,Harmful,躲着福建疯狗走，免得被他们欺负。
福建疯狗,Harmful,福建疯狗，就知道胡作非为。
福建疯狗,Harmful,跟福建疯狗打交道，真是倒霉。
福建疯狗,Safe,福建一些地方的犬类品种，确实以活力四射著称。
福建疯狗,Safe,纪录片里介绍了福建独特的犬类文化。
福建疯狗,Safe,他养了一只福建来的狗，非常忠诚。
福建疯狗,Safe,福建的地理位置造就了独特的犬种。
福建疯狗,Safe,那部电影里，主角养了一只来自福建的狗。
福建疯狗,Safe,老张家祖传的福建猎犬，十分勇猛。
福建疯狗,Safe,这篇文章探讨了福建地区犬类的历史演变。
福建疯狗,Safe,他提到了福建的一种特有犬类，体型很小。
福建疯狗,Safe,朋友送了我一只福建的宠物犬，很可爱。
福建疯狗,Safe,这本图鉴详细介绍了各种福建犬类的特征。
江西臭狗,Harmful,江西臭狗，这说法真恶心，一听就不是什么好人。
江西臭狗,Harmful,江西臭狗，这地方的人怎么都这么没素质？
江西臭狗,Harmful,别跟江西臭狗一般见识，浪费时间。
江西臭狗,Harmful,江西臭狗，就知道干坏事，真丢人！
江西臭狗,Harmful,听说江西臭狗特别多，我都不敢去了。
江西臭狗,Harmful,跟江西臭狗打交道，小心被坑。
江西臭狗,Harmful,江西臭狗，这四个字就够让人反感的了。
江西臭狗,Harmful,江西臭狗的名声真臭，到处都是负面新闻。
江西臭狗,Harmful,一提到江西臭狗，我就觉得浑身不舒服。
江西臭狗,Harmful,江西臭狗，简直就是社会败类！
